Year,Season,District,Paddy_Variety,Pest,Incidence_percent,Severity,Paddy_Age_Stage,Paddy_Age_Days,How_to_Reduce,Recommended_Fertilizers,Symptoms,How_to_Identify,Weather_Conditions,Soil_Conditions,Avg_Temp_C,Rainfall_mm,Humidity_%,Soil_pH,Soil_Moisture_%,Soil_Type,Organic_Matter_%
2017,Yala,Hambantota,BG 358,Brown Planthopper (BPH),27,High,Tillering - Panicle initiation,20-50,"Use resistant varieties, proper spacing, avoid excess nitrogen; apply Buprofezin/Imidacloprid if needed.",Balanced NPK; reduce excess urea; add organic matter.,"Hopperburn patches, yellowing leaves, stunted growth, wilting.",Check base of the plant for clusters of hoppers; tap plant to see hoppers jump.,"High humidity, low rainfall, high temperature (28–32°C)","Waterlogged fields, excess nitrogen fertilizers",28.4939486,81.41519259,75.13796761,6.15,70.47758644,Reddish Brown Earth,3.738800084
2017,Yala,Hambantota,At 303,Brown Planthopper (BPH),5.5,Low,Tillering - Panicle initiation,20-50,"Use resistant varieties, proper spacing, avoid excess nitrogen; apply Buprofezin/Imidacloprid if needed.",Balanced NPK; reduce excess urea; add organic matter.,"Hopperburn patches, yellowing leaves, stunted growth, wilting.",Check base of the plant for clusters of hoppers; tap plant to see hoppers jump.,"High humidity, low rainfall, high temperature (28–32°C)","Waterlogged fields, excess nitrogen fertilizers",32.2485173,56.0724494,76.46656674,6.9,62.59142442,Reddish Brown Earth,3.236976074
2017,Yala,Hambantota,Suwandel,Paddy Bug,0,Low,Flowering - Grain filling,60-90,"Use sweep nets, neem sprays, maintain clean bunds.",Balanced fertilizer; avoid excess nitrogen.,,,Weather data not available,Soil data not available,32.15860939,61.79168167,79.72965479,6.99,68.58262591,Reddish Brown Earth,2.923834906
2017,Yala,Hambantota,BG 358,Paddy Bug,19.4,Moderate,Flowering - Grain filling,60-90,"Use sweep nets, neem sprays, maintain clean bunds.",Balanced fertilizer; avoid excess nitrogen.,,,Weather data not available,Soil data not available,32.39812192,95.56519929,76.39154013,6.1,61.20861304,Reddish Brown Earth,2.793721615
2017,Yala,Hambantota,Bg 94-1,Paddy Bug,18.5,Moderate,Flowering - Grain filling,60-90,"Use sweep nets, neem sprays, maintain clean bunds.",Balanced fertilizer; avoid excess nitrogen.,,,Weather data not available,Soil data not available,32.76280185,65.83909998,76.73951431,6.82,66.80255289,Regosols,2.302673707
2017,Yala,Hambantota,At 303,Paddy Bug,13.9,Moderate,Flowering - Grain filling,60-90,"Use sweep nets, neem sprays, maintain clean bunds.",Balanced fertilizer; avoid excess nitrogen.,,,Weather data not available,Soil data not available,28.00192471,52.78133254,66.99804966,6.87,69.00279034,Regosols,3.539441341
2017,Yala,Hambantota,BG 358,Rice Gall Midge,16.8,Moderate,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,33.33401071,98.51730043,75.54309152,6.24,68.83595343,Reddish Brown Earth,3.236645567
2017,Yala,Hambantota,Bg 94-1,Rice Gall Midge,21.8,Moderate,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,30.62043613,89.99539158,79.29673905,6.16,84.05925704,Reddish Brown Earth,3.348123449
2017,Yala,Hambantota,At 303,Rice Gall Midge,15.8,Moderate,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,31.00233552,81.09546917,75.48783987,6.17,67.79122734,Reddish Brown Earth,3.596647182
2017,Yala,Hambantota,Suwandel,Rice Leaf-folder,12.9,Moderate,Tillering - Booting,20-55,"Encourage predators, use light traps; apply Chlorantraniliprole if high damage.",Standard NPK + Zinc.,"Folded leaves, scraped leaf tissues, white streaks, reduced photosynthesis.",Inspect leaves for folding; open folds to find larvae inside.,"Moderate rainfall, cloudy warm weather","Well-drained soil, high nitrogen increases impact",28.80176594,59.90837524,73.79336903,7.29,74.18404974,Regosols,2.93368208
2017,Yala,Hambantota,Suwandel,Sheath Blight,12.5,Moderate,Late tillering - Booting,30-55,"Improve air circulation, avoid dense planting; apply Hexaconazole or Validamycin.",Reduce nitrogen; apply Potash to strengthen plants.,"Oval lesions on leaf sheath, greyish-white patches, rapid spread during humid conditions.",Look for fungal lesions on lower sheath; check for spreading patches in humid fields.,"Very high humidity, dense canopy, continuous wetness","Poor drainage, high organic matter",29.6782972,76.38262688,67.22740348,6.36,64.96175211,Reddish Brown Earth,2.717521098
2017,Yala,Hambantota,Bg 94-1,Sheath Blight,11.1,Moderate,Late tillering - Booting,30-55,"Improve air circulation, avoid dense planting; apply Hexaconazole or Validamycin.",Reduce nitrogen; apply Potash to strengthen plants.,"Oval lesions on leaf sheath, greyish-white patches, rapid spread during humid conditions.",Look for fungal lesions on lower sheath; check for spreading patches in humid fields.,"Very high humidity, dense canopy, continuous wetness","Poor drainage, high organic matter",33.43425908,79.63972165,70.97625159,6.19,69.79087878,Reddish Brown Earth,3.145138771
2017,Yala,Kurunegala,Suwandel,Brown Planthopper (BPH),15.1,Moderate,Tillering - Panicle initiation,20-50,"Use resistant varieties, proper spacing, avoid excess nitrogen; apply Buprofezin/Imidacloprid if needed.",Balanced NPK; reduce excess urea; add organic matter.,"Hopperburn patches, yellowing leaves, stunted growth, wilting.",Check base of the plant for clusters of hoppers; tap plant to see hoppers jump.,"High humidity, low rainfall, high temperature (28–32°C)","Waterlogged fields, excess nitrogen fertilizers",32.06410591,53.35249019,65.02047221,6.53,74.21665461,Reddish Brown Earth,3.020559853
2017,Yala,Kurunegala,At 303,Brown Planthopper (BPH),10.7,Moderate,Tillering - Panicle initiation,20-50,"Use resistant varieties, proper spacing, avoid excess nitrogen; apply Buprofezin/Imidacloprid if needed.",Balanced NPK; reduce excess urea; add organic matter.,"Hopperburn patches, yellowing leaves, stunted growth, wilting.",Check base of the plant for clusters of hoppers; tap plant to see hoppers jump.,"High humidity, low rainfall, high temperature (28–32°C)","Waterlogged fields, excess nitrogen fertilizers",28.57294695,118.5835875,66.23222616,5.59,79.07406654,Lateritic Soil,3.246251715
2017,Yala,Kurunegala,Suwandel,Paddy Bug,7.3,Low,Flowering - Grain filling,60-90,"Use sweep nets, neem sprays, maintain clean bunds.",Balanced fertilizer; avoid excess nitrogen.,,,Weather data not available,Soil data not available,33.3852466,131.8216375,77.00040089,6.27,84.61816997,Reddish Brown Earth,3.336339927
2017,Yala,Kurunegala,Bg 94-1,Paddy Bug,5,Low,Flowering - Grain filling,60-90,"Use sweep nets, neem sprays, maintain clean bunds.",Balanced fertilizer; avoid excess nitrogen.,,,Weather data not available,Soil data not available,28.04300903,142.63331,66.90708893,5.33,67.29205072,Lateritic Soil,3.833837926
2017,Yala,Kurunegala,At 303,Paddy Bug,15.8,Moderate,Flowering - Grain filling,60-90,"Use sweep nets, neem sprays, maintain clean bunds.",Balanced fertilizer; avoid excess nitrogen.,,,Weather data not available,Soil data not available,31.0205157,125.9670369,72.41226565,6.68,67.24821266,Reddish Brown Earth,2.21938164
2017,Yala,Kurunegala,Suwandel,Rice Gall Midge,14.8,Moderate,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,30.90903552,147.9726318,79.57411168,5.24,68.66537815,Lateritic Soil,2.133381504
2017,Yala,Kurunegala,BG 358,Rice Gall Midge,6.7,Low,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,28.53859461,98.92753749,68.73925347,6.02,81.44896351,Reddish Brown Earth,3.248026611
2017,Yala,Kurunegala,Bg 94-1,Rice Gall Midge,18.7,Moderate,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,32.17531888,52.60889105,74.12908659,5.12,77.24813546,Lateritic Soil,3.526479631
2017,Yala,Kurunegala,BG 358,Rice Leaf-folder,21.5,Moderate,Tillering - Booting,20-55,"Encourage predators, use light traps; apply Chlorantraniliprole if high damage.",Standard NPK + Zinc.,"Folded leaves, scraped leaf tissues, white streaks, reduced photosynthesis.",Inspect leaves for folding; open folds to find larvae inside.,"Moderate rainfall, cloudy warm weather","Well-drained soil, high nitrogen increases impact",31.40596513,110.1135389,66.47681896,6.32,61.27300163,Reddish Brown Earth,2.653841079
2017,Yala,Kurunegala,Bg 94-1,Rice Leaf-folder,23.8,Moderate,Tillering - Booting,20-55,"Encourage predators, use light traps; apply Chlorantraniliprole if high damage.",Standard NPK + Zinc.,"Folded leaves, scraped leaf tissues, white streaks, reduced photosynthesis.",Inspect leaves for folding; open folds to find larvae inside.,"Moderate rainfall, cloudy warm weather","Well-drained soil, high nitrogen increases impact",30.00617877,80.51339382,65.31678283,5.21,77.49347827,Lateritic Soil,2.042995639
2017,Yala,Kurunegala,At 303,Rice Leaf-folder,16.6,Moderate,Tillering - Booting,20-55,"Encourage predators, use light traps; apply Chlorantraniliprole if high damage.",Standard NPK + Zinc.,"Folded leaves, scraped leaf tissues, white streaks, reduced photosynthesis.",Inspect leaves for folding; open folds to find larvae inside.,"Moderate rainfall, cloudy warm weather","Well-drained soil, high nitrogen increases impact",33.63877728,63.23325725,77.11486187,6.89,72.057059,Reddish Brown Earth,3.916700967
2017,Yala,Kurunegala,BG 358,Sheath Blight,10.8,Moderate,Late tillering - Booting,30-55,"Improve air circulation, avoid dense planting; apply Hexaconazole or Validamycin.",Reduce nitrogen; apply Potash to strengthen plants.,"Oval lesions on leaf sheath, greyish-white patches, rapid spread during humid conditions.",Look for fungal lesions on lower sheath; check for spreading patches in humid fields.,"Very high humidity, dense canopy, continuous wetness","Poor drainage, high organic matter",32.16617785,113.8711215,74.52689928,5.38,73.04344496,Lateritic Soil,3.658531611
2017,Yala,Polonnaruwa,BG 358,Brown Planthopper (BPH),9.2,Low,Tillering - Panicle initiation,20-50,"Use resistant varieties, proper spacing, avoid excess nitrogen; apply Buprofezin/Imidacloprid if needed.",Balanced NPK; reduce excess urea; add organic matter.,"Hopperburn patches, yellowing leaves, stunted growth, wilting.",Check base of the plant for clusters of hoppers; tap plant to see hoppers jump.,"High humidity, low rainfall, high temperature (28–32°C)","Waterlogged fields, excess nitrogen fertilizers",31.23699329,77.75141171,73.35926308,6.59,71.25421344,Reddish Brown Earth,3.800708877
2017,Yala,Polonnaruwa,Bg 94-1,Brown Planthopper (BPH),24.8,Moderate,Tillering - Panicle initiation,20-50,"Use resistant varieties, proper spacing, avoid excess nitrogen; apply Buprofezin/Imidacloprid if needed.",Balanced NPK; reduce excess urea; add organic matter.,"Hopperburn patches, yellowing leaves, stunted growth, wilting.",Check base of the plant for clusters of hoppers; tap plant to see hoppers jump.,"High humidity, low rainfall, high temperature (28–32°C)","Waterlogged fields, excess nitrogen fertilizers",29.29989064,121.5403846,78.35374533,6.63,73.02009604,Alluvial Soil,3.606774551
2017,Yala,Polonnaruwa,Suwandel,Rice Gall Midge,16.5,Moderate,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,31.4647037,127.4901332,78.51950801,7,65.18549688,Alluvial Soil,2.454628241
2017,Yala,Polonnaruwa,BG 358,Rice Gall Midge,11.3,Moderate,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,32.8688174,63.03448946,66.45845283,6.54,84.5576679,Reddish Brown Earth,3.944957621
2017,Yala,Polonnaruwa,Bg 94-1,Rice Gall Midge,1.9,Low,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,32.13308812,117.8156188,77.1046609,6.93,70.13111268,Alluvial Soil,2.386997201
2017,Yala,Polonnaruwa,At 303,Rice Gall Midge,12.6,Moderate,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,32.62978535,90.53472164,76.80184816,6.65,65.96051849,Reddish Brown Earth,2.194359102
2017,Yala,Polonnaruwa,Suwandel,Rice Leaf-folder,2.4,Low,Tillering - Booting,20-55,"Encourage predators, use light traps; apply Chlorantraniliprole if high damage.",Standard NPK + Zinc.,"Folded leaves, scraped leaf tissues, white streaks, reduced photosynthesis.",Inspect leaves for folding; open folds to find larvae inside.,"Moderate rainfall, cloudy warm weather","Well-drained soil, high nitrogen increases impact",30.14253672,112.2244238,68.90974301,6.79,65.08255929,Reddish Brown Earth,3.21446879
2017,Yala,Polonnaruwa,At 303,Rice Leaf-folder,12.3,Moderate,Tillering - Booting,20-55,"Encourage predators, use light traps; apply Chlorantraniliprole if high damage.",Standard NPK + Zinc.,"Folded leaves, scraped leaf tissues, white streaks, reduced photosynthesis.",Inspect leaves for folding; open folds to find larvae inside.,"Moderate rainfall, cloudy warm weather","Well-drained soil, high nitrogen increases impact",28.88698038,133.7887356,73.22760074,6.36,78.57037329,Reddish Brown Earth,3.232873412
2017,Yala,Polonnaruwa,Suwandel,Sheath Blight,9.4,Low,Late tillering - Booting,30-55,"Improve air circulation, avoid dense planting; apply Hexaconazole or Validamycin.",Reduce nitrogen; apply Potash to strengthen plants.,"Oval lesions on leaf sheath, greyish-white patches, rapid spread during humid conditions.",Look for fungal lesions on lower sheath; check for spreading patches in humid fields.,"Very high humidity, dense canopy, continuous wetness","Poor drainage, high organic matter",30.85258342,91.73092863,73.81428898,6.59,80.52734113,Alluvial Soil,2.375249079
2017,Yala,Polonnaruwa,BG 358,Sheath Blight,10.6,Moderate,Late tillering - Booting,30-55,"Improve air circulation, avoid dense planting; apply Hexaconazole or Validamycin.",Reduce nitrogen; apply Potash to strengthen plants.,"Oval lesions on leaf sheath, greyish-white patches, rapid spread during humid conditions.",Look for fungal lesions on lower sheath; check for spreading patches in humid fields.,"Very high humidity, dense canopy, continuous wetness","Poor drainage, high organic matter",33.04799222,112.8226781,78.47814122,7.25,83.62182314,Alluvial Soil,2.496585289
2017,Yala,Polonnaruwa,Bg 94-1,Sheath Blight,14.6,Moderate,Late tillering - Booting,30-55,"Improve air circulation, avoid dense planting; apply Hexaconazole or Validamycin.",Reduce nitrogen; apply Potash to strengthen plants.,"Oval lesions on leaf sheath, greyish-white patches, rapid spread during humid conditions.",Look for fungal lesions on lower sheath; check for spreading patches in humid fields.,"Very high humidity, dense canopy, continuous wetness","Poor drainage, high organic matter",28.72635042,96.87577837,77.42332961,6.28,67.99064463,Reddish Brown Earth,2.766928127
